Sentence,AFINN Score of Sentence,Sentence Word Count,Total AFINN Score,Total Words
364,3.0,39,147.3508708540677,14587
365,-0.666666666666667,40,146.68420418740104,14627
366,1.0,50,147.68420418740104,14677
367,7.541666666666667,67,155.2258708540677,14744
368,5.766666666666666,70,160.99253752073434,14814
369,6.049999999999999,50,167.04253752073436,14864
370,-6.274509803921568,111,160.76802771681278,14975
371,1.1428571428571423,28,161.91088485966992,15003
372,-9.5,12,152.41088485966992,15015
373,-3.166666666666667,30,149.24421819300326,15045
374,4.166666666666666,17,153.41088485966992,15062
375,-4.75,37,148.66088485966992,15099
376,-3.357142857142857,24,145.30374200252706,15123
377,-4.333333333333333,32,140.97040866919372,15155
378,1.8666666666666667,37,142.8370753358604,15192
379,2.2,23,145.03707533586038,15215
380,0.6,22,145.63707533586037,15237
381,-3.25,51,142.38707533586037,15288
382,-10.4,36,131.98707533586037,15324
383,11.942857142857143,74,143.92993247871752,15398
384,0.0,22,143.92993247871752,15420
385,-1.5,35,142.42993247871752,15455
386,-3.25,38,139.17993247871752,15493
387,3.0,36,142.17993247871752,15529
388,-6.65,30,135.5299324787175,15559
389,5.845454545454545,50,141.37538702417206,15609
390,4.0,10,145.37538702417206,15619
391,0.6000000000000001,22,145.97538702417205,15641
392,-3.0,9,142.97538702417205,15650
393,-8.833333333333334,109,134.1420536908387,15759
394,0.0,19,134.1420536908387,15778
395,-3.833333333333334,36,130.30872035750536,15814
396,4.266666666666667,40,134.57538702417204,15854
397,-4.0,18,130.57538702417204,15872
398,-4.0,26,126.57538702417204,15898
399,0.0,4,126.57538702417204,15902
400,2.5250000000000004,91,129.10038702417205,15993
401,1.0,16,130.10038702417205,16009
